-15	8636	8022	-0.083333333	8636
-15	8513	8033	0	8513
-16	8398	8045	-0.083333333	8398
-17	8377	8057	-0.083333333	8377
-17	8402	8068	0	8402
-18	8520	8080	-0.083333333	8520
-19	8485	8092	-0.083333333	8485
-20	8760	8104	-0.083333333	8760
-20	8891	8115	0	8891
-21	8924	8127	-0.083333333	8924
-22	8896	8139	-0.083333333	8896
-23	8848	8151	-0.083333333	8848
-24	8915	8162	-0.090909091	8915
-25	8923	8174	-0.083333333	8923
-27	8706	8186	-0.166666667	8706
-28	8749	8198	-0.083333333	8749
-29	8848	8209	-0.090909091	8848
-30	8885	8221	-0.083333333	8885
-32	9001	8233	-0.166666667	9001
-33	9332	8244	-0.090909091	9332
-35	9431	8256	-0.166666667	9431
-36	9463	8268	-0.083333333	9463
-38	9649	8280	-0.166666667	9649
-39	9673	8291	-0.090909091	9673
-41	9588	8303	-0.166666667	9588
-42	9578	8315	-0.083333333	9578
-44	9349	8327	-0.166666667	9349
-45	9338	8338	-0.090909091	9338
-46	9380	8350	-0.083333333	9380
-48	9274	8362	-0.166666667	9274
-49	9125	8374	-0.083333333	9125
-50	9219	8385	-0.090909091	9219
-51	9197	8397	-0.083333333	9197
-53	9086	8412	-0.133333333	9086
-54	9094	8420	-0.125	9094
-55	8884	8432	-0.083333333	8884
-55	8694	8444	0	8694
-56	8665	8456	-0.083333333	8665
-57	8637	8467	-0.090909091	8637
-57	8630	8479	0	8630
-58	8826	8491	-0.083333333	8826
-58	9336	8503	0	9336
-58	9724	8514	0	9724
-58	10516	8526	0	10516
-58	11084	8538	0	11084
-58	11211	8550	0	11211
-58	11320	8561	0	11320
-58	11449	8573	0	11449
-57	11680	8585	0.083333333	11680
-57	11704	8596	0	11704
-57	11802	8608	0	11802
-57	11917	8620	0	11917
-57	11975	8632	0	11975
-57	12080	8643	0	12080
-57	12208	8655	0	12208
-57	12156	8667	0	12156
-57	12219	8679	0	12219
-57	12377	8690	0	12377
-57	12337	8702	0	12337
-58	12352	8714	-0.083333333	12352
-59	12573	8729	-0.066666667	12573
-60	12859	8737	-0.125	12859
-61	13115	8749	-0.083333333	13115
-62	13320	8761	-0.083333333	13320
-63	13663	8772	-0.090909091	13663
-65	14019	8784	-0.166666667	14019
-67	14356	8796	-0.166666667	14356
-69	14737	8808	-0.166666667	14737
-71	15065	8819	-0.181818182	15065
-74	15111	8831	-0.25	15111
-77	15558	8843	-0.25	15558
-80	16067	8855	-0.25	16067
-84	16728	8866	-0.363636364	16728
-87	17337	8878	-0.25	17337
-91	17972	8890	-0.333333333	17972
-96	18682	8902	-0.416666667	18682
-101	19270	8913	-0.454545455	19270
-106	19973	8925	-0.416666667	19973
-112	20896	8937	-0.5	20896
-118	21676	8948	-0.545454545	21676
-124	22290	8960	-0.5	22290
-131	22901	8972	-0.583333333	22901
-138	23498	8984	-0.583333333	23498
-146	24118	8995	-0.727272727	24118
-155	24621	9007	-0.75	24621
-163	25241	9019	-0.666666667	25241
-173	25773	9031	-0.833333333	25773
-183	26371	9044	-0.769230769	26371
-193	27157	9054	-1	27157
-204	28099	9066	-0.916666667	28099
-215	28687	9078	-0.916666667	28687
-227	29307	9089	-1.090909091	29307
-240	30099	9101	-1.083333333	30099
-253	31212	9113	-1.083333333	31212
-267	32552	9124	-1.272727273	32552
-282	33733	9136	-1.25	33733
-298	35110	9148	-1.333333333	35110
-314	36701	9160	-1.333333333	36701
-331	38240	9171	-1.545454545	38240
-349	39822	9183	-1.5	39822
-368	41356	9195	-1.583333333	41356
-388	43075	9207	-1.666666667	43075
-409	45097	9218	-1.909090909	45097
-431	47094	9230	-1.833333333	47094
-454	48437	9242	-1.916666667	48437
-478	50102	9254	-2	50102
-503	51922	9265	-2.272727273	51922
-530	53724	9277	-2.25	53724
-558	55518	9289	-2.333333333	55518
-587	57207	9300	-2.636363636	57207
-617	58817	9312	-2.5	58817
-649	60153	9324	-2.666666667	60153
-682	60856	9339	-2.2	60856
-716	61507	9347	-4.25	61507
-752	62592	9359	-3	62592
-789	63301	9371	-3.083333333	63301
-828	64038	9383	-3.25	64038
-867	64817	9394	-3.545454545	64817
-909	65382	9406	-3.5	65382
-951	65733	9418	-3.5	65733
-995	66326	9430	-3.666666667	66326
-1041	66805	9441	-4.181818182	66805
-1088	67428	9453	-3.916666667	67428
-1136	68394	9465	-4	68394
-1186	69706	9476	-4.545454545	69706
-1237	70544	9488	-4.25	70544
-1290	71018	9500	-4.416666667	71018
-1343	71702	9512	-4.416666667	71702
-1399	72553	9523	-5.090909091	72553
-1455	73250	9535	-4.666666667	73250
-1513	73834	9547	-4.833333333	73834
-1573	74844	9559	-5	74844
-1633	75598	9570	-5.454545455	75598
-1695	76057	9582	-5.166666667	76057
-1758	76613	9594	-5.25	76613
-1823	77076	9605	-5.909090909	77076
-1888	77821	9617	-5.416666667	77821
-1954	78363	9633	-4.125	78363
-2022	78864	9641	-8.5	78864
-2091	79500	9652	-6.272727273	79500
-2179	80224	9667	-5.866666667	80224
-2231	80826	9676	-5.777777778	80826
-2303	81466	9688	-6	81466
-2376	82278	9699	-6.636363636	82278
-2450	83643	9711	-6.166666667	83643
-2526	85219	9723	-6.333333333	85219
-2602	86975	9735	-6.333333333	86975
-2680	89153	9746	-7.090909091	89153
-2759	91871	9758	-6.583333333	91871
-2839	94834	9770	-6.666666667	94834
-2921	97646	9781	-7.454545455	97646
-3004	100620	9793	-6.916666667	100620
-3089	103914	9805	-7.083333333	103914
-3174	107438	9817	-7.083333333	107438
-3262	111550	9828	-8	111550
-3350	115681	9840	-7.333333333	115681
-3845	137905	9904	-7.734375	137905
-3939	141182	9914	-9.4	141182
-4006	143797	9922	-8.375	143797
-4104	144478	9934	-8.166666667	144478
-4203	143480	9946	-8.25	143480
-4302	140480	9961	-6.6	140480
-4402	135375	9969	-12.5	135375
-4502	128764	9981	-8.333333333	128764
-4602	120995	9993	-8.333333333	120995
-4703	112045	10004	-9.181818182	112045
-4804	103110	10016	-8.416666667	103110
-4905	94785	10028	-8.416666667	94785
-5007	87729	10040	-8.5	87729
-5108	82317	10051	-9.181818182	82317
-5210	78651	10063	-8.5	78651
-5312	76819	10075	-8.5	76819
-5414	75996	10086	-9.272727273	75996
-5516	75582	10098	-8.5	75582
-5617	74897	10110	-8.416666667	74897
-5718	73873	10122	-8.416666667	73873
-5818	72576	10133	-9.090909091	72576
-5918	71322	10145	-8.333333333	71322
-6017	70529	10157	-8.25	70529
-6115	69846	10169	-8.166666667	69846
-6212	69344	10180	-8.818181818	69344
-6309	69042	10192	-8.083333333	69042
-6405	68232	10204	-8	68232
-6499	67040	10216	-7.833333333	67040
-6593	65509	10231	-6.266666667	65509
-6685	63888	10239	-11.5	63888
-6776	63169	10251	-7.583333333	63169
-6866	63338	10262	-8.181818182	63338
-6954	64115	10274	-7.333333333	64115
-7041	64918	10286	-7.25	64918
-7127	66013	10298	-7.166666667	66013
-7211	66979	10309	-7.636363636	66979
-7295	67557	10321	-7	67557
-7377	67962	10333	-6.833333333	67962
-7458	67877	10345	-6.75	67877
-7537	67437	10356	-7.181818182	67437
-7616	66679	10368	-6.583333333	66679
-7693	65446	10380	-6.416666667	65446
-7769	64705	10392	-6.333333333	64705
-7844	64346	10403	-6.818181818	64346
-7918	64476	10415	-6.166666667	64476
-7990	65193	10427	-6	65193
-8060	65633	10438	-6.363636364	65633
-8129	65769	10450	-5.75	65769
-8197	65012	10462	-5.666666667	65012
-8263	64057	10474	-5.5	64057
-8328	63988	10485	-5.909090909	63988
-8391	64452	10497	-5.25	64452
-8453	65431	10509	-5.166666667	65431
-8513	66517	10521	-5	66517
-8571	67083	10532	-5.272727273	67083
-8627	67066	10544	-4.666666667	67066
-8681	66425	10556	-4.5	66425
-8734	65785	10568	-4.416666667	65785
-8785	65664	10579	-4.636363636	65664
-8834	65990	10591	-4.083333333	65990
-8881	65910	10603	-3.916666667	65910
-8926	65596	10614	-4.090909091	65596
-8969	64843	10626	-3.583333333	64843
-9010	63606	10638	-3.416666667	63606
-9050	62536	10650	-3.333333333	62536
-9087	62300	10661	-3.363636364	62300
-9123	62279	10673	-3	62279
-9157	62608	10685	-2.833333333	62608
-9188	62817	10697	-2.583333333	62817
-9218	62198	10708	-2.727272727	62198
-9246	60807	10720	-2.333333333	60807
-9272	59003	10732	-2.166666667	59003
-9297	57403	10744	-2.083333333	57403
-9319	56094	10755	-2	56094
-9341	54912	10767	-1.833333333	54912
-9360	54170	10780	-1.461538462	54170
-9378	53710	10790	-1.8	53710
-9394	52996	10802	-1.333333333	52996
-9409	52163	10814	-1.25	52163
-9422	50939	10826	-1.083333333	50939
-9433	49738	10837	-1	49738
-9443	48337	10849	-0.833333333	48337
-9452	46498	10861	-0.75	46498
-9459	44556	10873	-0.583333333	44556
-9465	42490	10884	-0.545454545	42490
-9470	40473	10896	-0.416666667	40473
-9473	38667	10908	-0.25	38667
-9476	37264	10920	-0.25	37264
-9477	35985	10931	-0.090909091	35985
-9478	34943	10943	-0.083333333	34943
-9477	34072	10955	0.083333333	34072
-9475	33541	10966	0.181818182	33541
-9473	33086	10978	0.166666667	33086
-9469	32388	10990	0.333333333	32388
-9465	31738	11002	0.333333333	31738
-9460	31113	11013	0.454545455	31113
-9455	30452	11025	0.416666667	30452
-9449	29826	11037	0.5	29826
-9442	29514	11052	0.466666667	29514
-9434	29334	11060	1	29334
-9426	29283	11072	0.666666667	29283
-9417	29456	11084	0.75	29456
-9408	29822	11095	0.818181818	29822
-9398	30561	11107	0.833333333	30561
-9388	31625	11119	0.833333333	31625
-9377	33219	11131	0.916666667	33219
-9365	35005	11142	1.090909091	35005
-9352	36825	11154	1.083333333	36825
-9339	39046	11166	1.083333333	39046
-9325	41474	11178	1.166666667	41474
-9310	44249	11189	1.363636364	44249
-9294	47403	11201	1.333333333	47403
-9277	50943	11213	1.416666667	50943
-9258	54730	11225	1.583333333	54730
-9239	58933	11236	1.727272727	58933
-9218	63337	11248	1.75	63337
-9196	67619	11260	1.833333333	67619
-9173	72217	11271	2.090909091	72217
-9147	77455	11283	2.166666667	77455
-9121	82813	11295	2.166666667	82813
-9092	87887	11307	2.416666667	87887
-9061	92582	11322	2.066666667	92582
-9029	96457	11330	4	96457
-8994	99599	11342	2.916666667	99599
-8958	102053	11354	3	102053
-8919	103613	11365	3.545454545	103613
-8879	104847	11377	3.333333333	104847
-8836	105705	11389	3.583333333	105705
-8791	106301	11401	3.75	106301
-8745	107522	11412	4.181818182	107522
-8696	109090	11424	4.083333333	109090
-8646	111054	11436	4.166666667	111054
-8593	112818	11447	4.818181818	112818
-8538	114289	11459	4.583333333	114289
-8482	115742	11471	4.666666667	115742
-8423	117124	11483	4.916666667	117124
-8362	118266	11494	5.545454545	118266
-8299	119669	11506	5.25	119669
-8235	121198	11518	5.333333333	121198
-8168	122869	11530	5.583333333	122869
-8099	124805	11541	6.272727273	124805
-8029	126711	11553	5.833333333	126711
-7957	128031	11565	6	128031
-7882	129089	11577	6.25	129089
-7807	129892	11588	6.818181818	129892
-7729	130435	11600	6.5	130435
-7650	130698	11612	6.583333333	130698
-7569	131009	11623	7.363636364	131009
-7487	130955	11635	6.833333333	130955
-7403	130174	11647	7	130174
-7317	128468	11659	7.166666667	128468
-7230	125837	11670	7.909090909	125837
-7143	122347	11682	7.25	122347
-7054	118303	11694	7.416666667	118303
-6964	113776	11706	7.5	113776
-6872	108535	11717	8.363636364	108535
-6780	102607	11729	7.666666667	102607
-6686	97050	11741	7.833333333	97050
-6591	91279	11753	7.916666667	91279
-6495	86325	11764	8.727272727	86325
-6398	81708	11776	8.083333333	81708
-6301	77232	11788	8.083333333	77232
-6203	73374	11799	8.909090909	73374
-6104	69920	11811	8.25	69920
-6005	66441	11823	8.25	66441
-5906	62877	11835	8.25	62877
-5806	59463	11850	6.666666667	59463
-5706	55841	11858	12.5	55841
-5606	52154	11870	8.333333333	52154
-5507	48944	11882	8.25	48944
-5407	46148	11893	9.090909091	46148
-5307	43670	11905	8.333333333	43670
-5208	42121	11917	8.25	42121
-5109	41083	11929	8.25	41083
-5010	40487	11940	9	40487
-4911	40044	11952	8.25	40044
-4813	40089	11964	8.166666667	40089
-4715	40925	11975	8.909090909	40925
-4617	42581	11987	8.166666667	42581
-4520	44761	11999	8.083333333	44761
-4423	46777	12011	8.083333333	46777
-4327	48001	12022	8.727272727	48001
-4230	48026	12034	8.083333333	48026
-4133	47310	12046	8.083333333	47310
-4037	46360	12058	8	46360
-3941	45031	12069	8.727272727	45031
-3846	44426	12081	7.916666667	44426
-3751	44608	12093	7.916666667	44608
-3657	45165	12105	7.833333333	45165
-3563	45735	12116	8.545454545	45735
-3470	46439	12128	7.75	46439
-3378	46967	12140	7.666666667	46967
-3287	47058	12151	8.272727273	47058
-3197	47136	12163	7.5	47136
-3107	47361	12175	7.5	47361
-3019	48073	12187	7.333333333	48073
-2932	48923	12198	7.909090909	48923
-2846	49879	12210	7.166666667	49879
-2761	50919	12222	7.083333333	50919
-2677	51360	12234	7	51360
-2594	51704	12245	7.545454545	51704
-2512	52333	12257	6.833333333	52333
-2432	52477	12269	6.666666667	52477
-2353	52832	12281	6.583333333	52832
-2275	52925	12292	7.090909091	52925
-2199	52294	12304	6.333333333	52294
-2123	51612	12316	6.333333333	51612
-2049	50907	12327	6.727272727	50907
-1976	49741	12339	6.083333333	49741
-1903	49317	12351	6.083333333	49317
-1832	49860	12363	5.916666667	49860
-1762	50199	12374	6.363636364	50199
-1692	50190	12386	5.833333333	50190
-1624	49677	12402	4.25	49677
-1558	48824	12410	8.25	48824
-1492	47449	12421	6	47449
-1427	46246	12433	5.416666667	46246
-1364	45325	12445	5.25	45325
-1302	44825	12457	5.166666667	44825
-1242	44894	12468	5.454545455	44894
-1183	45405	12480	4.916666667	45405
-1125	45861	12492	4.833333333	45861
-1068	46504	12503	5.181818182	46504
-1013	46958	12515	4.583333333	46958
-960	47319	12527	4.416666667	47319
-908	47609	12539	4.333333333	47609
-847	47454	12553	4.357142857	47454
-808	47490	12562	4.333333333	47490
-761	47552	12574	3.916666667	47552
-715	47051	12586	3.833333333	47051
-670	46552	12597	4.090909091	46552
-627	46111	12609	3.583333333	46111
-586	46039	12621	3.416666667	46039
-546	46448	12632	3.636363636	46448
-508	46820	12644	3.166666667	46820
-471	47590	12656	3.083333333	47590
-436	48067	12668	2.916666667	48067
-402	48205	12681	2.615384615	48205
-371	47862	12691	3.1	47862
-340	47600	12703	2.583333333	47600
-311	47207	12715	2.416666667	47207
-284	46546	12726	2.454545455	46546
-258	46186	12738	2.166666667	46186
-234	45899	12750	2	45899
-211	45077	12762	1.916666667	45077
-189	43944	12773	2	43944
-169	42901	12785	1.666666667	42901
-151	41305	12797	1.5	41305
-133	39101	12808	1.636363636	39101
-117	36890	12820	1.333333333	36890
-102	35224	12832	1.25	35224
-88	33604	12844	1.166666667	33604
-75	31942	12855	1.181818182	31942
-63	30487	12867	1	30487
-52	29212	12879	0.916666667	29212
-42	28205	12891	0.833333333	28205
-33	27268	12902	0.818181818	27268
-24	26675	12914	0.75	26675
-17	26089	12926	0.583333333	26089
-10	25753	12938	0.583333333	25753
-4	25535	12949	0.545454545	25535
1	25375	12961	0.416666667	25375
5	25183	12976	0.266666667	25183
8	24735	12984	0.375	24735
11	24078	12996	0.25	24078
12	23379	13008	0.083333333	23379
13	22729	13020	0.083333333	22729
14	22111	13031	0.090909091	22111
13	21656	13043	-0.083333333	21656
12	21565	13055	-0.083333333	21565
10	21525	13067	-0.166666667	21525
8	21472	13078	-0.181818182	21472
5	21426	13090	-0.25	21426
2	21401	13102	-0.25	21401
-2	21696	13114	-0.333333333	21696
-7	21802	13125	-0.454545455	21802
-12	21846	13137	-0.416666667	21846
-17	21782	13149	-0.416666667	21782
-23	21754	13160	-0.545454545	21754
-30	21701	13172	-0.583333333	21701
-37	21778	13184	-0.583333333	21778
-44	21806	13196	-0.583333333	21806
-52	21840	13207	-0.727272727	21840
-60	21297	13219	-0.666666667	21297
-68	20533	13231	-0.666666667	20533
-77	20096	13243	-0.75	20096
-86	19923	13254	-0.818181818	19923
-96	19632	13266	-0.833333333	19632
-106	19427	13281	-0.666666667	19427
-116	19199	13290	-1.111111111	19199
-127	18806	13301	-1	18806
-137	18596	13313	-0.833333333	18596
-148	18596	13325	-0.916666667	18596
-160	18552	13336	-1.090909091	18552
-171	18276	13348	-0.916666667	18276
-183	17896	13360	-1	17896
-196	17528	13372	-1.083333333	17528
-208	17345	13383	-1.090909091	17345
-221	16953	13395	-1.083333333	16953
-234	17002	13407	-1.083333333	17002
-247	17218	13419	-1.083333333	17218
-323	20628	13482	-1.206349206	20628
-338	21845	13492	-1.5	21845
-349	23222	13501	-1.222222222	23222
-366	24627	13512	-1.545454545	24627
-382	25806	13524	-1.333333333	25806
-399	26760	13536	-1.416666667	26760
-417	28090	13548	-1.5	28090
-435	29964	13559	-1.636363636	29964
-454	32255	13571	-1.583333333	32255
-474	35364	13583	-1.666666667	35364
-495	39552	13595	-1.75	39552
-516	44644	13606	-1.909090909	44644
-539	50730	13618	-1.916666667	50730
-563	57733	13630	-2	57733
-589	65164	13642	-2.166666667	65164
-616	73248	13653	-2.454545455	73248
-646	81849	13665	-2.5	81849
-677	90451	13677	-2.583333333	90451
-711	98889	13688	-3.090909091	98889
-748	106464	13700	-3.083333333	106464
-787	113494	13712	-3.25	113494
-829	120521	13724	-3.5	120521
-873	127368	13735	-4	127368
-921	133658	13747	-4	133658
-972	140114	13759	-4.25	140114
-1026	146619	13771	-4.5	146619
-1083	152272	13782	-5.181818182	152272
-1144	157705	13794	-5.083333333	157705
-1208	162394	13806	-5.333333333	162394
-1276	167077	13818	-5.666666667	167077
-1347	171688	13829	-6.454545455	171688
-1422	176959	13841	-6.25	176959
-1500	183073	13853	-6.5	183073
-1582	189813	13864	-7.454545455	189813
-1667	196306	13876	-7.083333333	196306
-1757	202838	13892	-5.625	202838
-1850	209285	13900	-11.625	209285
-1946	215163	13911	-8.727272727	215163
-2045	220138	13923	-8.25	220138
-2148	224278	13935	-8.583333333	224278
-2254	228160	13947	-8.833333333	228160
-2364	230975	13958	-10	230975
-2477	232293	13970	-9.416666667	232293
-2593	231791	13982	-9.666666667	231791
-2712	229774	13994	-9.916666667	229774
-2834	226547	14005	-11.09090909	226547
-2960	222070	14017	-10.5	222070
-3088	216722	14029	-10.66666667	216722
-3219	210431	14040	-11.90909091	210431
-3352	203259	14052	-11.08333333	203259
-3487	195174	14064	-11.25	195174
-3625	186667	14076	-11.5	186667
-3763	177373	14087	-12.54545455	177373
-3903	166574	14099	-11.66666667	166574
-4044	153795	14111	-11.75	153795
-4186	139707	14123	-11.83333333	139707
-4327	125774	14134	-12.81818182	125774
-4468	112855	14150	-8.8125	112855
-4610	102004	14158	-17.75	102004
-4751	93634	14169	-12.81818182	93634
-4893	87323	14181	-11.83333333	87323
-5034	83355	14193	-11.75	83355
-5177	81539	14205	-11.91666667	81539
-5319	81333	14216	-12.90909091	81333
-5462	81818	14228	-11.91666667	81818
-5601	82487	14240	-11.58333333	82487
-5742	83668	14252	-11.75	83668
-5884	85842	14263	-12.90909091	85842
-6025	88619	14275	-11.75	88619
-6161	90347	14287	-11.33333333	90347
-6299	90586	14299	-11.5	90586
-6436	89720	14310	-12.45454545	89720
-6572	88311	14322	-11.33333333	88311
-6706	86951	14334	-11.16666667	86951
-6838	85753	14345	-12	85753
-6969	85351	14357	-10.91666667	85351
-7097	85922	14369	-10.66666667	85922
-7224	86931	14381	-10.58333333	86931
-7349	87935	14392	-11.36363636	87935
-7473	88132	14404	-10.33333333	88132
-7595	87121	14420	-7.625	87121
-7717	85497	14428	-15.25	85497
-7836	84232	14439	-10.81818182	84232
-7954	84093	14451	-9.833333333	84093
-8070	85630	14463	-9.666666667	85630
-8185	88164	14475	-9.583333333	88164
-8297	90118	14486	-10.18181818	90118
-8407	90233	14498	-9.166666667	90233
-8515	89140	14510	-9	89140
-8621	87579	14521	-9.636363636	87579
-8725	87333	14533	-8.666666667	87333
-8826	89571	14545	-8.416666667	89571
-8923	93822	14557	-8.083333333	93822
-9018	99351	14568	-8.636363636	99351
-9109	103523	14580	-7.583333333	103523
-9197	104608	14592	-7.333333333	104608
-9281	102459	14604	-7	102459
-9363	97923	14615	-7.454545455	97923
-9441	93300	14627	-6.5	93300
-9517	90835	14639	-6.333333333	90835
-9590	91112	14651	-6.083333333	91112
-9659	93548	14662	-6.272727273	93548
-9726	96195	14674	-5.583333333	96195
-9789	97188	14686	-5.25	97188
-9849	95315	14697	-5.454545455	95315
-9907	91654	14709	-4.833333333	91654
-9962	88453	14721	-4.583333333	88453
-10014	87281	14733	-4.333333333	87281
-10063	88372	14744	-4.454545455	88372
-10109	90535	14756	-3.833333333	90535
-10152	92297	14768	-3.583333333	92297
-10192	92666	14780	-3.333333333	92666
-10228	91393	14791	-3.272727273	91393
-10262	88397	14803	-2.833333333	88397
-10293	84845	14815	-2.583333333	84845
-10321	81846	14827	-2.333333333	81846
-10346	79875	14838	-2.272727273	79875
-10368	78873	14850	-1.833333333	78873
-10388	79170	14862	-1.666666667	79170
-10405	80355	14874	-1.416666667	80355
-10418	81754	14885	-1.181818182	81754
-10429	83210	14897	-0.916666667	83210
-10437	84450	14909	-0.666666667	84450
-10441	85486	14920	-0.363636364	85486
-10443	87091	14932	-0.166666667	87091
-10441	90167	14944	0.166666667	90167
-10436	95046	14959	0.333333333	95046
-10427	102221	14967	1.125	102221
-10415	111934	14979	1	111934
-10399	123899	14991	1.333333333	123899
-10379	139103	15003	1.666666667	139103
-10354	158098	15014	2.272727273	158098
-10325	181070	15026	2.416666667	181070
-10290	208321	15038	2.916666667	208321
-10248	238007	15050	3.5	238007
-10200	267309	15061	4.363636364	267309
-10144	293484	15073	4.666666667	293484
-10081	315545	15085	5.25	315545
-10009	332237	15096	6.545454545	332237
-9930	343476	15108	6.583333333	343476
-9844	348921	15120	7.166666667	348921
-9750	349881	15132	7.833333333	349881
-9648	347546	15143	9.272727273	347546
-9540	342059	15155	9	342059
-9425	334937	15167	9.583333333	334937
-9303	328013	15179	10.16666667	328013
-9175	322284	15190	11.63636364	322284
-9040	316900	15202	11.25	316900
-8898	310944	15214	11.83333333	310944
-8750	304854	15226	12.33333333	304854
-8596	299231	15237	14	299231
-8437	294090	15249	13.25	294090
-8273	289091	15261	13.66666667	289091
-8105	282879	15272	15.27272727	282879
-7933	276952	15284	14.33333333	276952
-7758	273331	15296	14.58333333	273331
-7579	270373	15308	14.91666667	270373
-7402	267418	15319	16.09090909	267418
-7219	264295	15331	15.25	264295
-7033	261287	15343	15.5	261287
-6843	258424	15355	15.83333333	258424
-6650	255952	15366	17.54545455	255952
-6454	253149	15378	16.33333333	253149
-6254	249055	15390	16.66666667	249055
-6056	243956	15401	18	243956
-5853	238419	15413	16.91666667	238419
-5649	232676	15425	17	232676
-5391	224696	15440	17.2	224696
-5240	214923	15448	18.875	214923
-5040	205303	15460	16.66666667	205303
-4838	196570	15475	13.46666667	196570
-4637	188192	15484	22.33333333	188192
-4436	179514	15495	18.27272727	179514
-4236	171534	15507	16.66666667	171534
-4036	163177	15519	16.66666667	163177
-3837	154003	15531	16.58333333	154003
-3640	144101	15542	17.90909091	144101
-3444	133792	15554	16.33333333	133792
-3254	125345	15566	15.83333333	125345
-3064	118980	15577	17.27272727	118980
-2876	115397	15589	15.66666667	115397
-2694	116285	15601	15.16666667	116285
-2512	120651	15613	15.16666667	120651
-2333	127161	15624	16.27272727	127161
-2157	133334	15636	14.66666667	133334
-1984	137675	15648	14.41666667	137675
